page,entry_sessions,avg_duration_seconds,avg_clicks,avg_pages,bounce_proxy_rate,abandono_rapido_rate,frustration_rate,engagement_score_avg,exit_sessions
https://cloudlabslearning.com/error/500,49,89.10204081632654,2.0816326530612246,1.3673469387755102,0.8163265306122449,0.8163265306122449,0.0,-0.2112238976118313,40
https://cloudlabslearning.com/certification,44,297.40909090909093,0.9772727272727273,1.4090909090909092,0.9318181818181818,0.8409090909090909,0.0,0.2718661604522104,117
https://cloudlabslearning.com/innovative-education,40,144.2,2.175,1.7,0.775,0.7,0.0,-0.07312300405363012,50
https://cloudlabslearning.com/blogs-and-news,39,534.6153846153846,1.5897435897435896,1.6153846153846154,0.9230769230769231,0.717948717948718,0.0,0.8470497834426505,91
https://cloudlabslearning.com/error-invitation/confirmed,39,161.07692307692307,2.0256410256410255,2.1538461538461537,0.5897435897435898,0.46153846153846156,0.0,-0.0266594570806343,28
https://cloudlabslearning.com/curriculum,33,215.84848484848484,4.303030303030303,2.0,0.7575757575757576,0.6666666666666666,0.030303030303030304,0.1279607503084325,123
https://cloudlabslearning.com/testimonials-and-experiences,31,102.12903225806451,1.7741935483870968,1.5483870967741935,0.967741935483871,0.8387096774193549,0.0,-0.1806645797519855,99
https://cloudlabslearning.com/request-demo,30,124.13333333333334,3.466666666666667,1.1333333333333333,0.9666666666666667,0.9,0.1,-0.11560086823243401,80
https://cloudlabslearning.com/blogs-and-news/92,29,165.82758620689654,0.896551724137931,1.1379310344827587,0.9655172413793104,0.896551724137931,0.0,-0.04691122209483969,28
https://cloudlabslearning.com/professional-development,24,338.5,0.5,1.0833333333333333,0.9583333333333334,0.9166666666666666,0.0,0.35811750601359194,47
https://cloudlabslearning.com/register/BF83F8C319,22,157.5909090909091,6.636363636363637,1.5909090909090908,0.9090909090909091,0.8181818181818182,0.13636363636363635,0.009841546264798091,20
https://cloudlabslearning.com/register/ACDC632DA9,20,31.25,10.95,1.0,1.0,1.0,0.55,-0.2499125843666267,20
https://cloudlabslearning.com/stem-projects,18,349.94444444444446,3.3333333333333335,1.9444444444444444,0.7222222222222222,0.6666666666666666,0.0,0.43439794495344114,52
https://cloudlabslearning.com/en,18,37.166666666666664,3.611111111111111,2.0555555555555554,0.4444444444444444,0.4444444444444444,0.0,-0.3042900648755015,8
https://cloudlabslearning.com/register/4D1AF0A62F,17,85.94117647058823,8.764705882352942,1.0,1.0,1.0,0.4117647058823529,-0.14581377527866293,17
https://cloudlabslearning.com/blogs-and-news/124,16,78.9375,1.3125,1.25,0.875,0.75,0.0,-0.246642006863359,20
https://cloudlabslearning.com/why-cloudlabs,15,115.8,2.6666666666666665,1.6,0.9333333333333333,0.8666666666666667,0.0,-0.13661185098069908,35
https://cloudlabslearning.com/es/home-es,15,372.4,8.4,3.933333333333333,0.2,0.2,0.0,0.5835494935570061,3
https://cloudlabslearning-com.translate.goog/,13,86.3076923076923,0.9230769230769231,1.0769230769230769,1.0,0.9230769230769231,0.0,-0.236830274353556,13
https://cloudlabslearning.com/register/EC987D271A,11,343.72727272727275,13.454545454545455,2.3636363636363638,1.0,0.36363636363636365,0.36363636363636365,0.5474596168432622,12
https://cloudlabslearning.com/curriculum/country-list/detail-country/248/Texas/detail-curriculum/3824/EL%20-%20Science,11,843.4545454545455,3.909090909090909,2.1818181818181817,0.9090909090909091,0.7272727272727273,0.0,1.6193440917984945,13
https://cloudlabslearning.com/blogs-and-news/97,10,146.3,0.9,1.3,0.9,0.7,0.0,-0.09042733229819189,9
