ref_source_normalized,url_entrada_normalized,url_salida_normalized,sessions,avg_duration_seconds,avg_clicks,avg_pages,bounce_proxy_rate,abandono_rapido_rate,frustration_rate,engagement_score_avg,flow_path
https://cloudlabslearning.com/page-not-found,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/,1,31.0,5.0,2.0,0.0,0.0,0.0,-0.3034311253291887,https://cloudlabslearning.com/page-not-found -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/
https://cloudlabslearning.com/privacy-policies,https://cloudlabslearning.com/privacy-policies,https://cloudlabslearning.com/privacy-policies,1,499.0,0.0,1.0,1.0,1.0,0.0,0.7324499675239565,https://cloudlabslearning.com/privacy-policies -> https://cloudlabslearning.com/privacy-policies -> https://cloudlabslearning.com/privacy-policies
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204,1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205
Direct/Unknown,https://cloudlabslearning.com/downloads,https://cloudlabslearning.com/high-school,1,119.0,18.0,3.0,0.0,0.0,0.0,0.0783344668704203,Direct/Unknown -> https://cloudlabslearning.com/downloads -> https://cloudlabslearning.com/high-school
Direct/Unknown,https://cloudlabslearning.com/downloads,https://cloudlabslearning.com/innovative-education,1,266.0,4.0,2.0,0.0,0.0,0.0,0.2436472933992231,Direct/Unknown -> https://cloudlabslearning.com/downloads -> https://cloudlabslearning.com/innovative-education
Direct/Unknown,https://cloudlabslearning.com/downloads,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,1,566.0,9.0,3.0,0.0,0.0,0.0,1.034532398734862,Direct/Unknown -> https://cloudlabslearning.com/downloads -> https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/certification,1,84.0,12.0,3.0,0.0,0.0,0.0,-0.0762746514658699,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/certification
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/curriculum,1,398.0,5.0,2.0,0.0,0.0,0.0,0.569515742815712,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/curriculum
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/high-school,1,38.0,3.0,2.0,0.0,0.0,0.0,-0.3105669307908636,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/high-school
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/higher-education,1,1395.0,21.0,8.0,0.0,0.0,0.0,3.2383069854821387,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/higher-education
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits,1,8.0,0.0,1.0,1.0,1.0,0.0,-0.4354435263701751,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity,1,4.0,0.0,1.0,1.0,1.0,0.0,-0.4449579336524084,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities,1,15.0,0.0,1.0,1.0,1.0,0.0,-0.4187933136262669,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/581f5f27-d698-4681-b36d-0ad6769f1fcb,1,192.0,0.0,2.0,0.0,0.0,0.0,0.0200587222667418,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/581f5f27-d698-4681-b36d-0ad6769f1fcb
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/5d8381de-dc9f-4055-bad7-26d36f12dcc0,1,21.0,3.0,2.0,0.0,0.0,0.0,-0.351003161740355,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/5d8381de-dc9f-4055-bad7-26d36f12dcc0
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/5f1e72dc-b219-4755-97ac-b83475fb4542,1,137.0,1.0,2.0,0.0,0.0,0.0,-0.0988713687611738,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/5f1e72dc-b219-4755-97ac-b83475fb4542
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS),https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS),1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS) -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS)
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/178/Common%20Core%20State%20Standards/detail-grade/868/Statistics%20and%20Probability,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/178/Common%20Core%20State%20Standards/detail-grade/868/Statistics%20and%20Probability,1,5.0,0.0,1.0,1.0,1.0,0.0,-0.44257933183185,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/178/Common%20Core%20State%20Standards/detail-grade/868/Statistics%20and%20Probability -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/178/Common%20Core%20State%20Standards/detail-grade/868/Statistics%20and%20Probability
Direct/Unknown,https://cloudlabslearning.com/curriculum/state-list/233,https://cloudlabslearning.com/curriculum/state-list/233,1,4.0,0.0,1.0,1.0,1.0,0.0,-0.4449579336524084,Direct/Unknown -> https://cloudlabslearning.com/curriculum/state-list/233 -> https://cloudlabslearning.com/curriculum/state-list/233
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences,1,5.0,0.0,1.0,1.0,1.0,0.0,-0.44257933183185,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences -> https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general,https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general -> https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA,https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA,1,547.0,0.0,2.0,1.0,0.0,0.0,0.8644623685649427,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA -> https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/163/Physical%20Science%20(PS),https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/163/Physical%20Science%20(PS),1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/163/Physical%20Science%20(PS) -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/163/Physical%20Science%20(PS)
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/3120/Grade%205,https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/3120/Grade%205,1,10.0,0.0,1.0,1.0,1.0,0.0,-0.4306863227290585,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/3120/Grade%205 -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/3120/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS),https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS),1,22.0,0.0,1.0,1.0,1.0,0.0,-0.4021431008823588,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS) -> https://cloudlabslearning.com/curriculum/detail-country/87/Estados%20Unidos/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS)
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States
Direct/Unknown,https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/165/Life%20Science%20(LS),https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/165/Life%20Science%20(LS),1,187.0,15.0,1.0,1.0,1.0,1.0,0.1687213360516362,Direct/Unknown -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/165/Life%20Science%20(LS) -> https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/165/Life%20Science%20(LS)
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205,1,24.0,0.0,1.0,1.0,1.0,0.0,-0.3973858972412421,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity,1,4.0,0.0,1.0,1.0,1.0,0.0,-0.4449579336524084,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity -> https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity
Direct/Unknown,https://cloudlabslearning.com/error-invitation/request,https://cloudlabslearning.com/error-invitation/request,1,23.0,7.0,1.0,1.0,1.0,0.0,-0.3165134353422594,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/request -> https://cloudlabslearning.com/error-invitation/request
Direct/Unknown,https://cloudlabslearning.com/error/500,https://cloudlabslearning.com/error/500,1,305.0,0.0,1.0,1.0,1.0,0.0,0.2710012143356437,Direct/Unknown -> https://cloudlabslearning.com/error/500 -> https://cloudlabslearning.com/error/500
Direct/Unknown,https://cloudlabslearning.com/es/cloudlabs-presente-en-senasoft,https://cloudlabslearning.com/es/cloudlabs-presente-en-senasoft,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/es/cloudlabs-presente-en-senasoft -> https://cloudlabslearning.com/es/cloudlabs-presente-en-senasoft
Direct/Unknown,https://cloudlabslearning.com/es/como-se-puede-potenciar-el-aprendizaje-activo-con-cloudlabs,https://cloudlabslearning.com/es/como-se-puede-potenciar-el-aprendizaje-activo-con-cloudlabs,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/es/como-se-puede-potenciar-el-aprendizaje-activo-con-cloudlabs -> https://cloudlabslearning.com/es/como-se-puede-potenciar-el-aprendizaje-activo-con-cloudlabs
Direct/Unknown,https://cloudlabslearning.com/es/como-trabajar-la-creatividad-en-el-aula,https://cloudlabslearning.com/page-not-found,1,2.0,0.0,2.0,0.0,0.0,0.0,-0.4318756236393377,Direct/Unknown -> https://cloudlabslearning.com/es/como-trabajar-la-creatividad-en-el-aula -> https://cloudlabslearning.com/page-not-found
Direct/Unknown,https://cloudlabslearning.com/es/conoce-que-es-la-neuroeducacion-y-como-aplicarla,https://cloudlabslearning.com/es/conoce-que-es-la-neuroeducacion-y-como-aplicarla,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/es/conoce-que-es-la-neuroeducacion-y-como-aplicarla -> https://cloudlabslearning.com/es/conoce-que-es-la-neuroeducacion-y-como-aplicarla
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/hybrid-laboratories,1,2011.0,15.0,5.0,0.0,0.0,0.0,4.578649111366748,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/hybrid-laboratories
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/stem-projects,1,397.0,0.0,2.0,0.0,0.0,0.0,0.5076720954811959,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/stem-projects
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/terms-and-conditions,1,56.0,8.0,2.0,0.0,0.0,0.0,-0.2082870525068562,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/terms-and-conditions
Direct/Unknown,https://cloudlabslearning.com/elementary-school,https://cloudlabslearning.com/testimonials-and-experiences,1,21.0,2.0,2.0,0.0,0.0,0.0,-0.3628961708431465,Direct/Unknown -> https://cloudlabslearning.com/elementary-school -> https://cloudlabslearning.com/testimonials-and-experiences
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/,1,1136.0,23.0,7.0,0.0,0.0,0.0,2.628195618508932,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/31ed14af-c09e-43ca-85fb-c50a88322783,1,18.0,1.0,2.0,0.0,0.0,0.0,-0.381924985407613,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/31ed14af-c09e-43ca-85fb-c50a88322783
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/36daaa87-36c7-4032-a8a9-a416894430ac,1,811.0,1.0,2.0,0.0,0.0,0.0,1.504306258295129,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/36daaa87-36c7-4032-a8a9-a416894430ac
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/3b787f69-a273-47f0-92b2-cbb633dc9b5e,1,34.0,7.0,5.0,0.0,0.0,0.0,-0.2189907606993686,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/3b787f69-a273-47f0-92b2-cbb633dc9b5e
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/40bc941c-8f7f-4fa3-9769-635274e68970,1,327.0,1.0,3.0,0.0,0.0,0.0,0.3709024907990929,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/40bc941c-8f7f-4fa3-9769-635274e68970
Direct/Unknown,https://cloudlabslearning.com/error-invitation/confirmed,https://cloudlabslearning.com/auth/session/40f21272-a4da-4d95-a406-ffe783771ca2,1,293.0,1.0,2.0,0.0,0.0,0.0,0.2721905152459228,Direct/Unknown -> https://cloudlabslearning.com/error-invitation/confirmed -> https://cloudlabslearning.com/auth/session/40f21272-a4da-4d95-a406-ffe783771ca2
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine,1,22.0,0.0,1.0,1.0,1.0,0.0,-0.4021431008823588,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine -> https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science,1,19.0,0.0,1.0,1.0,1.0,0.0,-0.4092789063440337,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science -> https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science
Direct/Unknown,https://cloudlabslearning.com/es/home-es,https://cloudlabslearning.com/elementary-school,1,179.0,47.0,8.0,0.0,0.0,0.0,0.6551454083558114,Direct/Unknown -> https://cloudlabslearning.com/es/home-es -> https://cloudlabslearning.com/elementary-school
Direct/Unknown,https://cloudlabslearning.com/es/metaverso-en-la-educacion,https://cloudlabslearning.com/es/metaverso-en-la-educacion,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/es/metaverso-en-la-educacion -> https://cloudlabslearning.com/es/metaverso-en-la-educacion
Direct/Unknown,https://cloudlabslearning.com/es/pensamiento-computacional-programacion-y-robotica,https://cloudlabslearning.com/page-not-found,1,2.0,0.0,2.0,0.0,0.0,0.0,-0.4318756236393377,Direct/Unknown -> https://cloudlabslearning.com/es/pensamiento-computacional-programacion-y-robotica -> https://cloudlabslearning.com/page-not-found
Direct/Unknown,https://cloudlabslearning.com/es/profesores-en-metepec-mexico-exploran-cloudlabs,https://cloudlabslearning.com/page-not-found,1,3.0,0.0,2.0,0.0,0.0,0.0,-0.4294970218187793,Direct/Unknown -> https://cloudlabslearning.com/es/profesores-en-metepec-mexico-exploran-cloudlabs -> https://cloudlabslearning.com/page-not-found
